FirstName,LastName,DateOfBirth,ProductID,Star,Comment
Guntar,Willisch,9/3/1997,443, 4.0 , The letters lift off so as they say it isnt suitable for young children unless you remove the letters and put them on when theyre older. Fits most standard train tracks. Looks lovely as a personalised gift. Shame there werent more choice of colours for each letter lots were unavailable.
Guntar,Willisch,9/3/1997,444, 5.0 , This is just some hornby single straights tracks i bought for my train set.What can you really say? its a peice of track none of it was broken nicee clean it all had warning stickers on.Thats about it...Perfect. 
Guntar,Willisch,9/3/1997,445, 5.0 , This is a piece of model railway track with a well known brand name.  Even though they are manufactured in China these days they still seem to be made very well. 
Guntar,Willisch,9/3/1997,446, 5.0 , FIT FOR PURPOSE GOOD BUY GREAT PRICE SPEEDY DELIVERY WHAT ELSE CAN I SAY.ITS A TRAIN TRACK THATS ALL FOLKS. 
Guntar,Willisch,9/3/1997,447, 4.0 , ideal for the use 
Kiley,McDonell,11/5/2009,448, 5.0 , value for money
Kiley,McDonell,11/5/2009,449, 4.0 , There is little choice in the H0 market for High Speed Trains and Mehano had a niche market. Thankfully in my experience with the Thalys and now Duplex models in comparison to the similarly priced Joueff - later Lima/Hornby - these couple and run better!This set bought as one of the last available in 2013 was made in 2004 (date stamp in box)  and I have since discovered an italian stockist has 5 more available at lower cost: Dealers nearer to the area these trains ran naturally seem to charge higher prices.
Kiley,McDonell,11/5/2009,450, 5.0 , Very nice and functional model of train 
Kiley,McDonell,11/5/2009,451, 5.0 , great product great service. 
Kiley,McDonell,11/5/2009,452, 5.0 , All good
Kiley,McDonell,11/5/2009,453, 5.0 , These trains are basic but a great little runner I have a full set of 5now and I also have much more expensive trains and these run just as good and even better than some of them so please make some more of similar trains.
Kiley,McDonell,11/5/2009,454, 5.0 , This bus does the job so is great value - my son loves all this stuff so no complaints On the old motor road system it tends to get a bit stuck on some tight corners but that was all part of the fun for my boy.The toys are cheap but well made and recognisable and although they all seem to take batteries in a different way and of a different size - some take AA some AAAs and I have a train that takes a C type battery -  Im still happy. 
Kiley,McDonell,11/5/2009,455, 5.0 , My son was delighted
Kiley,McDonell,11/5/2009,456, 5.0 , Bought as a gift for my 7 year old son who saw these on TV. They are fab fun! Drop them punch them even throw them down the stairs and watch them shake. The noises are gross enough to keep any little boy amused and the karate sounds are great.Great product that should bring a smile to anyones face. 
Kiley,McDonell,11/5/2009,457, 4.0 , My boys were desperate for these toys for Christmas and Santa didnt disappoint. They make really funny Ninja noises when chucked and thrown around and are very robust. However there isnt very much you can do with them so the novelty wears off quite quickly and then they are more like cuddly toys that end up in bed with the kids!Not sure I would recommend buying these toys. It was only a result of excellent advertising in early Autumn which led to my kids adding them to their list for Santa. Also these toys need AAA batteries which you need to buy which is a pain. 
Tybi,Smout,11/9/1956,458, 5.0 , Purchased for autistic friend (4yrs old) in Carpentersville Illinois USASomething that he may not break too easily and has enjoyed similar gifts 
Tybi,Smout,11/9/1956,459, 5.0 , was bought for my g/son for christmas which he received early as i wont be here to spend christmas with them this year ...he loved it and said i was the best gran ever which made my day..................... 
Tybi,Smout,11/9/1956,460, 5.0 , Quirky and fun. Great as a game  to throw about punch in frustration! So a lot of fun uses. I like the unusual look of them. There not just the same as all the other toys! 
Tybi,Smout,11/9/1956,461, 4.0 , purchased for my son. he enjoys this toy and the fact that it makes lots of noise. more of a collectable than an every day toy. never the less still a favourite. 
Tybi,Smout,11/9/1956,462, 5.0 , Purchased for my 6 year old grandson who has just got his first belt for Karate .  I know he will love it.  Seems value for money. 
Tybi,Smout,11/9/1956,463, 5.0 , I bought this for my Grandson for his birthday he was very excited when he opened his present and played with it straight away
Tybi,Smout,11/9/1956,464, 5.0 , Really lovely cuddly little guy. The stitching on his hat was coming away but it was easily fixed! Now my Moominmamma has a companion!
Tybi,Smout,11/9/1956,465, 1.0 , ordered this there was no PB embroidered on the coat opposite colours to PB - very disappointed 
Tybi,Smout,11/9/1956,466, 5.0 , Paddington arrived today.  He is exactly what I wanted - he is a gift for a child and he is exactly what she asked for. 
Tybi,Smout,11/9/1956,467, 4.0 , Paddington arrived super quick (from Amazon in Peru!!) Thank you!I had read other reviews for this bear seems there are variations but happy to say that mine has PB on his coat but no label this is fine as Id worry my Grandson would try to pull a label off!He is 21cm high (not 28cm) hes in sitting position (if you stretch his legs out he does measure 28cm)He has nice soft fur & quite squashy to cuddle.Ive bought a collection of Books & DVD for a Paddington birthday so this little chap completes the set!! 
Tybi,Smout,11/9/1956,468, 5.0 , Fit for purpose a nice reasonable sized Paddington to take to school now on my sons bed good quality item. 
Tybi,Smout,11/9/1956,469, 5.0 , I received this bear today and it is SO SOFT!!  Both the bear and the coat are so soft! Mine has a blue coat with the PB sewn in and a red hat. The coat is super soft it feels as soft as a cloud!! I love the wooden buttons as shown on the picture.  The bear is smiling which is cute. I am very satisfied with this Paddington Bear and thank you!!  Thumbs up! 
Tybi,Smout,11/9/1956,470, 1.0 , Item not as describe NO PB logo and opposite colours to original Paddington BEAR 
Tybi,Smout,11/9/1956,471, 4.0 , Paddington appeared to fully met the expectations of the gift receiver although I would have happily paid a little extra if he had been attired with regulation Wellington boots which I felt was a disappointing omission. The felt jacket and hat are quite well-made and the overall quality is good. 
Jacquenetta,Futcher,9/20/1956,472, 5.0 , Great but then we noticed that both boots were left foot
Jacquenetta,Futcher,9/20/1956,473, 5.0 , Charlie bear rainbow was brought for a work colleague for a leaving present.
Jacquenetta,Futcher,9/20/1956,474, 5.0 , Cute small did the trick
Jacquenetta,Futcher,9/20/1956,475, 5.0 , Amazing! I got it exactly on the day of my birthday!!
Jacquenetta,Futcher,9/20/1956,476, 5.0 , daughter loved him arrived promplty and exactly as advertised  Would recommend  great and fast service.  Lovely toy well packed . 
Jacquenetta,Futcher,9/20/1956,477, 5.0 , We were travelling in the United Kingdom and found the Yoohoo animals.  My daughter was delighted with the design and colors. 
Jacquenetta,Futcher,9/20/1956,478, 5.0 , My daughter loves yoohoos and this one has not disappointed dont think she will be happy till.we collect them all! 
Jacquenetta,Futcher,9/20/1956,479, 5.0 , Pink and big cute eyes. Our daughter loves it. We had to buy another one for her best friend. Well made. 
Mela,Copeman,11/19/1942,480, 5.0 , A very cute Yoohoo. Arrived quickly and in proper package.Nice present for Christmas.
Mela,Copeman,11/19/1942,481, 4.0 , Not bought for childs education and cant think of any educational value. It was a fun thing for my wife to put in the car. Hole for finger slightly too small. 
Mela,Copeman,11/19/1942,482, 5.0 , Arrived on time. Beautiful well made puppet. Not as depicted in photo is actually a plush fluffy fabric with a silver back Lovely.
Mela,Copeman,11/19/1942,483, 5.0 , My little boy needed a cuddly meerkat and we chose the TY beanies one for Christmas. It is very soft and cuddly and my son is very happy with his choice.
Mela,Copeman,11/19/1942,484, 5.0 , My son is Henry Hugglemonster mad and we already have both the Henry Hugglemonster Talking Henry 25cm Soft Toy and Henry Hugglemonster Talking Summer 25cm Soft Toy soft toys but his little baby sister is always trying to swipe them from him!  I noticed this little 15cm soft toy version of Summer and thought she would be ideal for my daughter and the fact that it was on offer at just a third of its normal price basically sealed the deal. My problem now is that I gave it to her to play with bu now my son keeps swiping Summer from his sister!My son absolutely loves the Henry Hugglemonster television show on Disney Junior and its the one show guaranteed to make him completely stop what hes doing and gaze with rapt fascination at the television with lots of smiles and giggles every couple of minutes when Henry or Summer sings or does something funny and my daughter is also transfixed whenever the programme is on too so a bit of a Henry Hugglemonster mad household here!The toy itself is lovely and soft and despite the conflicting age recommendations in the product description (in the main description it says from birth and in the technical details it says from 36 months) I think it is probably suitable from birth rather than 36 months as I cant see any small parts that could come off and be a danger to a baby as the eyes etc are all stitching as opposed to buttons/beads although there is no age confirmation on the label attached to the toy.Read more › 
Mela,Copeman,11/19/1942,485, 5.0 , Baby Lillie loves it she loves Henry Hugglemonster on the TV and has done nothing but play with this.For £2.00 it is such a good price as i have seen them in other shops for much more than this. Also a sensible size so can be taken out and about with you.Made really well and good for babies 0+. 
Mela,Copeman,11/19/1942,486, 5.0 , Bought this for our 3 month baby. She seems to enjoy playing with it and its nice and small for her little hands. 
Mela,Copeman,11/19/1942,487, 5.0 , detail is good rather adorable design and soft touch ideal if your little one likes to take it on her travels 
Mela,Copeman,11/19/1942,488, 5.0 , Bought for a young niece who loved it.  It has a lovely soft feel to the velour. 
Mela,Copeman,11/19/1942,489, 5.0 , This was bought for my Autistic grand son and he absolutely loves it
Mela,Copeman,11/19/1942,490, 5.0 , Great for class
Mela,Copeman,11/19/1942,491, 5.0 , Bought daughter for Christmas she was very pleased with it and plays with it a lot! We didnt realise that the panda actually eats the food if you keep pressing its tummy then it poops the food back out! Daughter found this amusing! 
Mela,Copeman,11/19/1942,492, 4.0 , My 5 year old daughter loves this panda! it is slow to feed and in my opinion doesnt do a lot for the money however she has never put it down therefore it has been a success. 
Mela,Copeman,11/19/1942,493, 2.0 , Daughter was happy with it until food got stuck. No easy way to get it out and D was upset panda didnt work anymore. Very disappointed 
Enrico,Duetschens,4/10/1997,494, 4.0 , Bought for my 7 yr old it looks cute and makes a few sounds. Amused her and her 10 yr old sister no end when it poops out its food! 
Enrico,Duetschens,4/10/1997,495, 5.0 , Grand daughter been after one so happy she got it now and so quick 
Enrico,Duetschens,4/10/1997,496, 5.0 , excellant! played with for hours woth every penny! 
Enrico,Duetschens,4/10/1997,497, 5.0 , Brought for Christmas is very cute & noises fun. 
Enrico,Duetschens,4/10/1997,498, 5.0 , my daughter loves these she never puts them down
Ilyse,Scannell,1/19/1997,499, 5.0 , Its hard to write a review on the Internet but I must say that this soft toy will be on this Earth even longer than I will be because it is to me a symbol of British civilization and power and I thought that the Olympics marked the heights reached by Anglo-British empire. Its worth more than I thought it can dance and make noises it comes alive and does a dance for you its an incredible toy. If you read this you should consider buying it. 
Ilyse,Scannell,1/19/1997,500, 1.0 , The delivery speed was good but I got a soft toy version without a medal and no mechanics or dancing. Not how it was described. 
Ilyse,Scannell,1/19/1997,501, 5.0 , Fantastic product really amused my baby 
Ilyse,Scannell,1/19/1997,502, 5.0 , Bargain - fantastic Christmas present.
Ilyse,Scannell,1/19/1997,503, 4.0 , Got this snake fox and mouse all together. Weve already got the gruffalo (well my 3 year old has). We now re tell the story which is great except I always seem to be the bad one. It came quickly and they are standing up to the gruffalo (in his onsie suit) biting the poor thing. A great toy. 
Ilyse,Scannell,1/19/1997,504, 5.0 , I bought this for my two year old daughters birthday to go with the other characters she already owns from the Gruffalo. I think this soft toy looks least like the book character but my daughter instantly recognised it and has enjoyed playing with it. 
Ilyse,Scannell,1/19/1997,505, 3.0 , I bought this as a present for a friends daughter for her birthday - I was disappointed with just how small it was and I didnt think the quality was very good.  (The 4 year old recipient loved it however) 
Ilyse,Scannell,1/19/1997,506, 2.0 , Nice looking exactly how discribedhowever after 2 day of my daughter playing with it the stiching come apart same as the snake and fox toysdissatisfied with the manufacturer quality 
Ilyse,Scannell,1/19/1997,507, 5.0 , My nephew loves the Gruffalo books and the characters. He likes to re-inact the story using all the toys i have bought for him. Gruffalo snake mouse owl and next is the fox!! 
Ilyse,Scannell,1/19/1997,508, 5.0 , This was that last piece of the set that we were missing so couldnt be happier great for helping bring the story of the gruffalo to life when I read it to my toddler. 
Ilyse,Scannell,1/19/1997,509, 5.0 , This toy was brought to complete a collection of Gruffalo toys for my 4yr old son which he loves he uses it to retell the story now with the characters. 
Bucky,Ridwood,2/26/1965,510, 5.0 , I bought all of the characters for my grand-daughter for her third birthday and she adores this one particularly.  She calls it Owlie.
Bucky,Ridwood,2/26/1965,511, 5.0 , This was lovely a gift for my grandson - well made and perfect size for tiny hands. This item arrived well within the time limit. Thank you. 
Bucky,Ridwood,2/26/1965,512, 5.0 , I was very pleased with this lovely little meerkat bought for my granddaughter who loves it. Soft fur lovely face.
Bucky,Ridwood,2/26/1965,513, 5.0 , Grandson loves the angry birds he now has quite a collection good quality item and quick delivery x
Bucky,Ridwood,2/26/1965,514, 4.0 , Brilliant card and postage but was expecting a bigger size card. Maybe next time they should announce the size of the card as I was shocked when I received if. But overall brilliant
Bucky,Ridwood,2/26/1965,515, 5.0 , This is a lovely decorative pumpkin & good quality. Its already brightening up my room in preparation for Halloween. Im hoping to be able to buy another next year its so nice.
Bucky,Ridwood,2/26/1965,516, 4.0 , My daughter is getting quite a collection of Mashers and this set is her most recent acquisition. As with all of her other Mashers they are well made and hard wearing and lots of fun.Weve had hours of fun swapping pieces around.Negatives? Lokis horns keep falling off which is very irritating.The Hulk and Loki are very different sizes so their accessories arent as interchangeable as some other Mashers. They fit but tend to fall off or just dont look right. I wouldnt consider this a good starter set for that reason. 
Bucky,Ridwood,2/26/1965,517, 5.0 , my son was very pleased with his purchase. 
Bucky,Ridwood,2/26/1965,518, 5.0 , Excellent service very happy 6 year old :)
Bucky,Ridwood,2/26/1965,519, 5.0 , this is the worlds biggest soft toy i thought it was going to be little but i was wrong absolutely huge i cant stop hugging it. It is so fun to play with and getting more like this is something Im already doing. cant put it down. 
Patric,Pechet,11/24/1975,520, 5.0 , Thank you for this cute and high quality product. Was a gift for my boyfriend and he loved it. Would recommend this product to anyone that loves cuddly toys.Arrived quickly which was good too! 
Patric,Pechet,11/24/1975,521, 5.0 , Thank you this toy is beautiful happy costumer :))
Patric,Pechet,11/24/1975,522, 5.0 , Love it its so cute and comes with its own death certificate! 
Patric,Pechet,11/24/1975,523, 5.0 , Brilliant unusual quirky gift
Patric,Pechet,11/24/1975,524, 5.0 , Bought this for my daughter for Xmas as she has the app on her kindle she loves it  looks just like the actual character on her game soft enough to take to bed and cuddle and not to big so she can take it out and about with her. Would recommend.
Patric,Pechet,11/24/1975,525, 4.0 , This bear is a TY beanie baby called Kicks.American TY Warner invented the first beanie baby in 1986.Each of his beanie babies has their own birthday. This beanies birthday is August 16th 1998 {hes a Leo!}Also each beanie baby has its own heart shaped tag with a poem inside.The front of this tag reads TY BEANIE ORIGINAL BABY and inside this tag this beanies poem reads:The world cup is his dreamKicks the bear is the best on his teamHe hopes that one day hell be the pickbut first he needs to improve his kick!The material of this bear is green with flecks of blue in it and if he gets dirty hes surface washable.Kicks would be a fun gift to give to any football/soccer sports teddy bears or TY lovers because hes very soft and very cute!Utterly fabulous!
Patric,Pechet,11/24/1975,526, 5.0 , This little fox resembles its (Gruffalo)character well.Would recommend to others. Looks great with the other gruffalo soft toys. It is better quality than the owl but equally as good as the snake mouse & gruffalo. 
Patric,Pechet,11/24/1975,527, 3.0 , This was a stocking filler for a child brought up on Julia Donaldson and Axel Scheffler. Its a faithful representation of the illustration and is well put together. Its worth noting the size when purchasing however because 7 isnt big for a stuffed toy. Maybe this is why it hasnt got nearly as much play time as we expected. Would I buy it again? No - Id go for something bigger without a doubt. 
Patric,Pechet,11/24/1975,528, 5.0 , This was bought for my 3 year old grandson as a birthday present and he really enjoys playing with it. 
Patric,Pechet,11/24/1975,529, 3.0 , I dont know what is this character - just bought it for my daughter since I liked the funny look. Its a decent toy but I dont like 2 things. First of all the  fox cant sit. Maybe Im the lucky guy who has this toy in such flat state but it looks like a few elephants slept on it. Nothing changed 2 weeks later so maybe my fox is just disabled. Second thing is the difference in colour between the tail and the rest of this creature. They are so different that it feels like the tail comes from a different fox. All in all my daughter plays with it occasionally so this is good enough. 
Patric,Pechet,11/24/1975,530, 5.0 , Fantastic looking fox bought in preparation of new born a bit reluctant to give to parents as the eyes may come off if pulled or bitten by child only my observation I think I will wait until baby is a bit older that said this is a beautiful toy well made and an exact likeness to the gruffalo fox I love it. 
Patric,Pechet,11/24/1975,531, 3.0 , I bought this as a present for a friends daughter for her birthday - I was disappointed with just how small it was and I didnt think the quality was very good.  (The 4 year old recipient loved it however) 
Nehemiah,Kreber,9/1/1972,532, 4.0 , I do love this fox dont get me wrong but the tail is a different colour orange than the rest of him!  The picture otherwise is very accurate and I still love him despite his different colour tail  :) 
Nehemiah,Kreber,9/1/1972,533, 4.0 , I was pleased with the product and arrived before predicted delivery date.I would recommend it to anyone who was looking for the small version of the Gruffalo toys to tell the story with.
Nehemiah,Kreber,9/1/1972,534, 5.0 , I dont regret buying this it what Ive been wanting for since the day I first played doom 1 and 2 and now I have a awesome plush replica of the Doom guy. 
Nehemiah,Kreber,9/1/1972,535, 5.0 , Hes quite a big little dude :)
Nehemiah,Kreber,9/1/1972,536, 4.0 , Binky the Panda is one of 6 join in and play Blue Nose Friends. A medium sized toy soft to the touch and very well made. If you have any problems with Binky and she wont talk then you probably havent switched her on. Theres a little on/off switch just above the battery compartment. If she still wont speak then change the batteries (3 x AAA).Binkys interactive and will chat to the other join in and play characters. Sit Binky and friends close together press a paw or squeeze their tummy and off they go. The toys are sensitive enough they know which of their interactive friends are close by and call one another by name. Only two in the group will speak though. They dont all talk at the same time.The more toys you have in the series the more phrases they use and the longer they chat. Unfortunately they dont say much and each one has just a short series of phrases which they repeat over and over. They also dont have any facial movement and though their voices are slightly different theres no way of telling whos saying what unless youre really close by.Its worth bearing in mind their plush fabric cant be washed because of the battery pack. You can wipe them down with a damp cloth but I really wouldnt recommend these toys for serious rough and tumble play.Incredibly cute my granddaughter loves them but they are limited in what they say. 
Nehemiah,Kreber,9/1/1972,537, 5.0 , A delightful toy - really does have a conversation with any other Blue Nose Friend but can just be played with on its own when it will talk to its owner!  Not too big for little hands.  Easy to make it talk and to change the batteries.  I had one small issue when it arrived as the batteries were flat but that was soon put right and Binky ready for my grandaughter to play with. 
Nehemiah,Kreber,9/1/1972,538, 5.0 , what a great price my daughter loves this they are really soft and cute well worth the money would buy more 
Nehemiah,Kreber,9/1/1972,539, 3.0 , This was a bit of an annoying toy! it is a good size though and very cute and would be loved by children! 
Nehemiah,Kreber,9/1/1972,540, 5.0 , I bought this as a valentines day present for somebody special and they fell instantly in love with him he is soft a very good size for the prize and very very cute. Comes in a very good packaging and would highly recommend to anyone font of pandas. 5/5! 
Nehemiah,Kreber,9/1/1972,541, 5.0 , I bought this panda for my grand daughter and she absolutely loved it.  She collects blue nose friends and has many but did not have one who talked to her.  Very delighted with this purchase. 
Nehemiah,Kreber,9/1/1972,542, 4.0 , My little girl loves these we started with 2 now have 4. they needed batteries changing when they arrived they must have been ex display (hence the price) but once we did this they worked great. 
Maible,Fearney,1/8/1998,543, 5.0 , I got this for a friends daughter for her birthday and she loves it. Very soft and cuddly would be nice if could say more phrases but great value at the price I got it at (£5.99)
Maible,Fearney,1/8/1998,544, 5.0 , I bought a Build a Bear and this is one of the outfits that I bought to go with it.  Every Bear should have a party dress. 
Maible,Fearney,1/8/1998,545, 5.0 , Got this for my friends daughter and she loved it! 
Maible,Fearney,1/8/1998,546, 5.0 , it was a gift she loved it. 
Maible,Fearney,1/8/1998,547, 5.0 , great
Maible,Fearney,1/8/1998,548, 4.0 , This bear is a retired (no longer being made) TY beanie baby called Juggles.American TY Warner invented the first beanie baby in 1986.Each of his beanie babies has their own birthday.This beanies birthday is October 9th 2004.Also each beanie baby has its own heart shaped tag with a poem inside.The front of this tag reads TY ORIGINAL BEANIE BABIES and inside this tag this beanies poem reads:Who has a big red funny nose?And floppy shoes upon his toes?A squirting flower? A spinning tie?Its a friendly clown here to say HI!I only gave Juggles a 4 star durability rating because of his paper tag (if its constantly read it wont last.)Juggles is surface washable and would make the perfect fun gift for a TY teddy or circus lover.
Hermann,Ferreiro,9/11/1991,549, 5.0 , Cute good quality and a bit bigger than I expected
Hermann,Ferreiro,9/11/1991,550, 5.0 , Awesome. Great condition inline eyes perfect shape and untouched!!I LOVED IT SOOOOO MUCH!!!!
Hermann,Ferreiro,9/11/1991,551, 4.0 , My first reaction was disappointment at the small size but on checking my order I saw that this was as advertised.  Having bought other similar items I was expecting something bigger for the price.  That said my son loved it and also delivery was very quick in spite of the snow.  It seems well made though the tail is a bit too floppy at the end.
Hermann,Ferreiro,9/11/1991,552, 5.0 , A good companion and sounds very realistic
Hermann,Ferreiro,9/11/1991,553, 5.0 , Well the missus loved it.. Not much more to say really.. Ideal gift for someone that fits the words on the bear
Hermann,Ferreiro,9/11/1991,554, 5.0 , Lovely soft little beanie. My son loves it and takes to bed everynight.  Arrived quickly. Very pleased with product. 
Hermann,Ferreiro,9/11/1991,555, 5.0 , This George pig pirate teddy is just perfect! It arrived exactly as described which is great! This is for my niece who is peppa pig and pirate crazy she loves swashbuckle the programme so I thought this George in a pirate outfit would be the perfect combination for her and it went down an absolute treat with her she insists on taking it everywhere with her which pleases me greatly as it means I have spent my money very wisely. The teddy itself is of an excellent quality which you would expect of this make it is very soft and has absolutely so loose threads or anything the colours are lovely and bright and vibrant this teddy really is excellent and I will happily purchase more from this range to add to the collection. 
Hermann,Ferreiro,9/11/1991,556, 5.0 , my two-year old nephew does not let it go. it can be only washed (and dried) in the middle of the night when he is asleep. 
Hermann,Ferreiro,9/11/1991,557, 5.0 , Purchased for a little lad who is a pirate and Peppa Pig fan!  Nice little gift and I am sure the recipient will be delighted with it! 
Lenka,Bradlaugh,1/26/2005,558, 5.0 , Lovely soft George Pig beanie toy. Seems good quality. Came in a plastic bag with tags attached. Very happy with purchase! 
Lenka,Bradlaugh,1/26/2005,559, 5.0 , Great my little boys was very happy! It stays on his bed and sleeps with it every night. Brill product. 
Marven,Barbrook,1/25/2005,560, 5.0 , Cute! Son loves george pig. Very small but its only a stocking filler. Arrived in really good time 
Marven,Barbrook,1/25/2005,561, 5.0 , My grandson is mad about George .so beanie pirate George I know he will love .many thanks
Marven,Barbrook,1/25/2005,562, 5.0 , Absolutely adorable fangs and all.  Extremely cute. 
Marven,Barbrook,1/25/2005,563, 5.0 , Too cute for words !
Marven,Barbrook,1/25/2005,564, 5.0 , Always wanted a Steiff teddy for my child finally indulged now he is three. Pricey but they feel really special. He has a lovely face and really soft fur utterly beautiful and the absolute perfect size for my preferences. A bear to treasure. Hopefully an heirloom <tries to justify price!>. 
Marven,Barbrook,1/25/2005,565, 5.0 , Very cute teddy and well made.  It is a soft bodied teddy unlike some of the Steiff bears which are hard.  This one is lovely for a child.
Marven,Barbrook,1/25/2005,566, 5.0 , My Nephew loved this a soft toy for a boy of 7 he liked playing with it and pressing the button to make the sounds work It was great to see him play and be rough with it without fear of breaking. 
Marven,Barbrook,1/25/2005,567, 5.0 , Absolutely great. A good piece for the collection. 
Marven,Barbrook,1/25/2005,568, 5.0 , Excellent item fast delivery
Sibylle,Winkett,3/26/1996,569, 5.0 , this little plush is so cute that it makes me literally puke with rainbows.very well done. good material.
Sibylle,Winkett,3/26/1996,570, 4.0 , My son is a huge fan of Sid and was really pleased with this toy.  Good quality and worth every penny. 
Sibylle,Winkett,3/26/1996,571, 5.0 , Really well made and durable my little boy takes it everywhere. It looks just like sid from the film right down to its odd teeth! A must have toy for ice age fans 
Sibylle,Winkett,3/26/1996,572, 5.0 , Bought this for my nephew.  He loves it so much he takes it everywhere with him...along with Buck! Oh yes hes an Ice Age fan.  I think the quality of this product is great.  This Sid really does look like the actual character in the Ice Age films.  Super cute!Guess Im going to have to buy Scrat next!! 
Sibylle,Winkett,3/26/1996,573, 4.0 , I got him for myself as i love things like thisi am still a child at heartthank you susan ann mary 
Sibylle,Winkett,3/26/1996,574, 5.0 , My little girl loves this sid toy she like to play with it when shes watching the films. 
Sibylle,Winkett,3/26/1996,575, 5.0 , A great gift for ice age fans. Thought it was quite small on arrival but my 5 year old loved the size and it was perfect for carrying around with her where ever she went! 
Sibylle,Winkett,3/26/1996,576, 5.0 , My 3 year old grandson loves Ice Age especially Sid so this willbe a stocking filler for hima;pmng with other things. 
Sibylle,Winkett,3/26/1996,577, 5.0 , My two year old loves the Ice Age DVDs so we bought him the main character beanies he loves them they are an excellent likeness so instanty recognised them and very well made.
Sibylle,Winkett,3/26/1996,578, 5.0 , This is a lovely cuddly toy. For young children well made 
Sibylle,Winkett,3/26/1996,579, 4.0 , Good quality toy as always
Sibylle,Winkett,3/26/1996,580, 5.0 , I bought this as a companion for my exuberantly affectionate male rabbit in an attempt to curb his endless advances on my feet.  He wasted no time on formal introductions and instantly took a shine to his classy new lady friend.On the off chance that this is not the standard purpose for buying a stuffed toy rabbit I can also say that it seems well-made is a good size and to a realistic scale (slightly smaller than my adult rabbit).  The fur material is soft stuffing is plump and beans give a decent weight and the eyes dont look like theyre going anywhere soon.It was realistic enough that people mistakenly thought it was real in a photo I posted of the toy in the rabbit cage.  Obviously is doesnt look real up close but its excellent quality from a toy. 
Sibylle,Winkett,3/26/1996,581, 5.0 , Hello...  I’m a very well behaved young bunny with a very soft silky coat which is just waiting for you to stroke me.  I have soft gentle eyes which will look beseechingly into yours in the hope that you will pick me up and cuddle me a snub nose with whiskers and quite a serious expression but with just the faintest hint of a bunny smile - I’m at that uncertain stage in my life where I don’t know where I’m going to be living or when this will be but all I want is to be chosen and loved and make you or a child very happy.I am made from quality materials which a thick plush fur coat and Living Nature have a close eye for detail in giving me a thick plush fur coat on my body but shorter denser fur on my ears.  I am very soft with my carefully stuffed body and have a few beans around my rear end to offer a different texture and add a little weight which makes me very huggable and squeezable too.  You have probably already noticed that I am very lifelike and from a distance I could possibly be mistaken for one of those other bunnies that run and hop around with their ears swinging.Regarding my vital statistics I measure 28cm from the tip of my nose to the base of my soft fluffy tail my hind legs are 15cm apart and my head is 12cm above the ground.  I am child-safe but I would also be happy to play with adults too.  My lopped ears are silky soft with a shorter-pile fur on their underside but for some reason they have been stitched close to my head by my breeder at ‘Living Nature’.  A quick snip of the stitch holding them down has released them enabling them to swing freely and much more naturally just as I see on my larger lagomorph relatives.Although I am a very well-bred bunny I am not quite sure about my breed and would like to keep you guessing.Read more › 
Sibylle,Winkett,3/26/1996,582, 5.0 , A beautiful life size and very realistic beautifully soft toy lop eared rabbit - my little granddaughter who loves rabbits is delighted with it - ideal toy for all who have children begging but not quite ready or unable to have the real thing! 
Sibylle,Winkett,3/26/1996,583, 1.0 , reason for buying it was wanting a good sized rabbit . states it is 30cm but its ONLY 12CMS....where is the other 18cms gone to then ???? 
Barbey,Shapera,5/4/1977,584, 5.0 , This was bought for my daughter who loves it.  It is a soft and well filled rabbit and cute as well. 
Barbey,Shapera,5/4/1977,585, 5.0 , This is a really realistic looking bunny soft toy.  I ordered this as a present for a bunny mad little girl and she declared that it was perfect and looked just right (apart from the feet look slightly different to an actual real rabbit).  Its fur is super soft - and the detail on this rabbit is beautiful right down to the lion rosettes in the fur.  The colour of the rabbit is sent at random and I received a greyish coloured rabbit so it is a bit of a rabbit lottery as to which colour you will receive. 
Barbey,Shapera,5/4/1977,586, 5.0 , Absolutely beautiful. Really please with this purchase. I bought it to go with my rabbit/hare themed room and keep thinking theres a real rabbit sat on the bed! 
Barbey,Shapera,5/4/1977,587, 5.0 , Absolutely gorgeous.  Looks so real and feels so soft.  Great value for money.  Would recommend this product and company as they delivered promptly
Barbey,Shapera,5/4/1977,588, 5.0 , Many thanks for quick delivery - Dog enjoying it very much 
Barbey,Shapera,5/4/1977,589, 5.0 , Another bagpuss for my sons collection he loves it
Barbey,Shapera,5/4/1977,590, 5.0 , Lovely and soft my grandson will love it
Barbey,Shapera,5/4/1977,591, 3.0 , very small so not going to be one the kids can get big cuddles from. Also head is huge compared to body (more so than on the pictures) so it looks weird and tends to fall out of little arms when trying to cuddle it. 2yo happy enough with it and hasnt managed to destroy it which is probably what counts. 
Barbey,Shapera,5/4/1977,592, 4.0 , A bit smaller than anticipated but the recipient loved her at first sight. 
Brena,Ferrai,12/25/1968,593, 5.0 , My grandaughter loved this 
Brena,Ferrai,12/25/1968,594, 5.0 , Grandaughter loved it.
Brena,Ferrai,12/25/1968,595, 5.0 , Excellent arrived early 
Brena,Ferrai,12/25/1968,596, 5.0 , Really cool
Brena,Ferrai,12/25/1968,597, 5.0 , Our little friend had fallen in love with Happy Feet and penguins in general she was delighted to receive the Teddy Hermann Penguin for Christmas. 
